trialNum,numTeachers,numAssessments,numExamples,teacherMu,simType,IG
0,5,3,2,0.8,sortedPerfectTeachers,1015.9653883549206
0,10,3,2,0.8,unsortedUncertainTeachers,1015.9653883549206
0,10,3,2,0.8,sortedUncertainTeachers,1012.2553120918777
0,10,3,2,0.8,unsortedPerfectTeachers,1015.9653883549206
0,10,3,2,0.8,sortedPerfectTeachers,1016.13119605069
0,1,3,2,0.9,unsortedUncertainTeachers,1040.96538835492
0,1,3,2,0.9,sortedUncertainTeachers,1040.9653883549202
0,1,3,2,0.9,unsortedPerfectTeachers,1040.96538835492
0,1,3,2,0.9,sortedPerfectTeachers,1040.9653883549204
0,2,3,2,0.9,unsortedUncertainTeachers,1040.96538835492
0,2,3,2,0.9,sortedUncertainTeachers,1040.96538835492
0,2,3,2,0.9,unsortedPerfectTeachers,1040.96538835492
0,2,3,2,0.9,sortedPerfectTeachers,1040.96538835492
0,3,3,2,0.9,unsortedUncertainTeachers,1040.9653883549202
0,3,3,2,0.9,sortedUncertainTeachers,1040.9653883549202
0,3,3,2,0.9,unsortedPerfectTeachers,1040.9653883549202
0,3,3,2,0.9,sortedPerfectTeachers,1040.9653883549204
0,5,3,2,0.9,unsortedUncertainTeachers,1040.9653883549206
0,5,3,2,0.9,sortedUncertainTeachers,1040.9653883549206
0,5,3,2,0.9,unsortedPerfectTeachers,1040.9653883549206
0,5,3,2,0.9,sortedPerfectTeachers,1040.9653883549206
0,10,3,2,0.9,unsortedUncertainTeachers,1040.9653883549206
0,10,3,2,0.9,sortedUncertainTeachers,1040.9653883549204
0,10,3,2,0.9,unsortedPerfectTeachers,1040.9653883549206
0,10,3,2,0.9,sortedPerfectTeachers,1040.9653883549204
0,1,4,1,0.5,unsortedUncertainTeachers,464.45176445616784
0,1,4,1,0.5,sortedUncertainTeachers,464.4517644561677
0,1,4,1,0.5,unsortedPerfectTeachers,464.45176445616784
0,1,4,1,0.5,sortedPerfectTeachers,464.45176445616767
0,2,4,1,0.5,unsortedUncertainTeachers,471.0953255917604
0,2,4,1,0.5,sortedUncertainTeachers,501.9178442001361
0,2,4,1,0.5,unsortedPerfectTeachers,471.0953255917604
0,2,4,1,0.5,sortedPerfectTeachers,508.38769712602425
0,3,4,1,0.5,unsortedUncertainTeachers,472.33679455363705
0,3,4,1,0.5,sortedUncertainTeachers,500.32082880770054
0,3,4,1,0.5,unsortedPerfectTeachers,472.33679455363705
